,_id,metadata.location,answers.sex,answers.dob,answers.musical_background,answers.nationality,answers.visual_impairments,answers.musical_expertise,answers.hearing_impairments,answers.age,critical_reaction,control_activity,control_engagement,control_familiarity,control_chills,control_positivity,control_power,control_like_dislike,song_activity,song_engagement,song_familiarity,song_chills,song_positivity,song_power,song_like_dislike,control_chillsshiversthrills,control_tension,song_chillsshiversthrills,song_tension,control_inspired,control_wonder,control_spirituality,control_thrills,control_tenderness,control_nostalgia,control_goosebumps,control_overwhelmed,control_shivers,song_inspired,song_wonder,song_spirituality,song_thrills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_transcendence,control_sadness,control_joyfulactivation,control_peacefulness,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,metadata.language,answers.personality.trusting,answers.personality.artistic,answers.personality.imagination,answers.personality.reserved,answers.personality.outgoing,answers.personality.lazy,answers.personality.stress,answers.personality.nervous,answers.personality.fault,answers.personality.thorough,answers.concentration,song,answers.musicpref.pop,answers.musicpref.hiphop,answers.musicpref.jazz,answers.musicpref.traditional_irish,answers.musicpref.folk,answers.musicpref.none,answers.musicpref.classical,answers.musicpref.dance,answers.musicpref.world,answers.musicpref.rock,answers.musicpref.hip_hop
5411354908ad6ee3090eb84c,5411354908ad6ee3090eb84c,singapore,female,1993-01-01,False,singaporean,False,3,False,20.0,False,,,,,,,,3.0,4.0,3.0,2.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,0,1,1
5411357608ad6ee3090eb89e,5411357608ad6ee3090eb89e,singapore,female,1993-01-01,False,singaporean,False,2,False,20.0,False,,,,,,,,4.0,4.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,1
5411358e08ad6ee3090eb8d0,5411358e08ad6ee3090eb8d0,nyc,male,1987-01-01,False,other,True,4,False,25.0,False,,,,,,,,3.0,3.0,1.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,0,1
541135c808ad6ee3090eb958,541135c808ad6ee3090eb958,nyc,female,1989-01-01,True,american,False,4,False,23.0,False,,,,,,,,5.0,5.0,4.0,3.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,1,1,1,0
541135ff08ad6ee3090eb9d9,541135ff08ad6ee3090eb9d9,nyc,female,1994-01-01,False,american,True,3,False,18.0,True,,,,,,,,3.0,4.0,2.0,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411360b08ad6ee3090eb9fe,5411360b08ad6ee3090eb9fe,nyc,male,1994-01-01,True,american,False,2,False,18.0,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411363108ad6ee3090eba4b,5411363108ad6ee3090eba4b,nyc,female,1992-01-01,False,american,False,3,False,20.0,False,,,,,,,,4.0,3.0,3.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
5411363208ad6ee3090eba51,5411363208ad6ee3090eba51,nyc,female,1985-01-01,True,other,False,1,False,27.0,False,,,,,,,,2.0,2.0,3.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
5411364308ad6ee3090eba82,5411364308ad6ee3090eba82,nyc,female,1965-01-01,False,american,False,2,False,47.0,True,,,,,,,,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,1,0
5411367d08ad6ee3090ebaf9,5411367d08ad6ee3090ebaf9,nyc,female,1989-01-01,True,american,False,4,False,23.0,False,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,0,0,0,0
541136c708ad6ee3090ebb96,541136c708ad6ee3090ebb96,nyc,male,1988-01-01,False,american,False,3,False,24.0,True,,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
541136d908ad6ee3090ebbba,541136d908ad6ee3090ebbba,nyc,male,1981-01-01,True,other,False,3,False,31.0,False,,,,,,,,4.0,4.0,4.0,3.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,1,1,1,1
541136ff08ad6ee3090ebc08,541136ff08ad6ee3090ebc08,nyc,female,1957-01-01,False,american,False,2,False,55.0,True,,,,,,,,4.0,2.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,0,0,1,0
5411370e08ad6ee3090ebc22,5411370e08ad6ee3090ebc22,nyc,male,1982-01-01,False,american,False,3,False,30.0,True,,,,,,,,4.0,2.0,1.0,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
5411370e08ad6ee3090ebc26,5411370e08ad6ee3090ebc26,nyc,male,1999-01-01,False,american,False,1,False,13.0,False,,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,1,0,0,0,0,0
5411371c08ad6ee3090ebc3c,5411371c08ad6ee3090ebc3c,nyc,male,1986-01-01,True,other,False,3,False,26.0,False,,,,,,,,3.0,3.0,1.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,1,0
5411374608ad6ee3090ebc93,5411374608ad6ee3090ebc93,nyc,male,1977-01-01,False,american,False,3,False,35.0,True,,,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,0,0,1,1,1
5411376008ad6ee3090ebcc3,5411376008ad6ee3090ebcc3,nyc,female,1985-01-01,True,american,False,3,False,27.0,True,,,,,,,,4.0,4.0,2.0,1.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,0,0,0,1,0
5411377a08ad6ee3090ebcf6,5411377a08ad6ee3090ebcf6,nyc,male,1986-01-01,False,other,False,2,False,26.0,False,,,,,,,,3.0,3.0,4.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
5411377a08ad6ee3090ebcf8,5411377a08ad6ee3090ebcf8,nyc,female,1998-01-01,True,american,False,4,False,14.0,False,,,,,,,,4.0,4.0,3.0,1.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
541137c508ad6ee3090ebd91,541137c508ad6ee3090ebd91,nyc,male,1981-01-01,False,other,True,3,True,31.0,True,,,,,,,,1.0,5.0,5.0,2.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
541137cf08ad6ee3090ebda4,541137cf08ad6ee3090ebda4,nyc,female,1942-01-01,False,american,False,3,False,70.0,True,,,,,,,,5.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,0,0,0,0,0
541137e008ad6ee3090ebdc8,541137e008ad6ee3090ebdc8,nyc,female,1985-01-01,False,other,False,3,False,27.0,False,,,,,,,,3.0,1.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411380808ad6ee3090ebe0e,5411380808ad6ee3090ebe0e,nyc,female,1966-01-01,False,american,False,2,False,46.0,True,,,,,,,,3.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0,0,0,0
5411385408ad6ee3090ebe7d,5411385408ad6ee3090ebe7d,nyc,female,1981-01-01,True,other,False,5,False,31.0,False,,,,,,,,2.0,1.0,3.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,1,1,1,1
5411386508ad6ee3090ebe97,5411386508ad6ee3090ebe97,nyc,male,1997-01-01,True,american,False,3,False,15.0,False,,,,,,,,2.0,2.0,3.0,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
5411387b08ad6ee3090ebec1,5411387b08ad6ee3090ebec1,nyc,female,1990-01-01,True,other,False,3,False,22.0,False,,,,,,,,3.0,2.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411388e08ad6ee3090ebeeb,5411388e08ad6ee3090ebeeb,nyc,male,1997-01-01,True,american,False,4,False,15.0,False,,,,,,,,4.0,2.0,3.0,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,0,1,0,1,0
541138a708ad6ee3090ebf19,541138a708ad6ee3090ebf19,nyc,female,1954-01-01,False,other,False,1,False,58.0,True,,,,,,,,5.0,1.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
541138a708ad6ee3090ebf1c,541138a708ad6ee3090ebf1c,nyc,female,1950-01-01,True,american,False,3,True,62.0,False,,,,,,,,3.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,1,1,1,0
541138c208ad6ee3090ebf4e,541138c208ad6ee3090ebf4e,nyc,male,1987-01-01,True,american,False,5,False,25.0,True,,,,,,,,4.0,4.0,1.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,0,0,1,0
541138de08ad6ee3090ebf84,541138de08ad6ee3090ebf84,nyc,female,1989-01-01,False,other,False,2,False,23.0,True,,,,,,,,2.0,1.0,2.0,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411390108ad6ee3090ebfc9,5411390108ad6ee3090ebfc9,nyc,male,1988-01-01,False,other,False,3,False,24.0,True,,,,,,,,4.0,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,0
5411391008ad6ee3090ebfe5,5411391008ad6ee3090ebfe5,nyc,male,1991-01-01,True,other,False,4,False,21.0,False,,,,,,,,3.0,2.0,4.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411393308ad6ee3090ec026,5411393308ad6ee3090ec026,nyc,female,1981-01-01,False,other,False,3,False,31.0,False,,,,,,,,4.0,4.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,1,1,0
5411394108ad6ee3090ec043,5411394108ad6ee3090ec043,nyc,female,1980-01-01,False,other,True,4,False,32.0,False,,,,,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,0,1,1,0
5411395608ad6ee3090ec067,5411395608ad6ee3090ec067,nyc,male,1984-01-01,False,american,False,2,False,28.0,False,,,,,,,,3.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,0,1,1
5411395708ad6ee3090ec06a,5411395708ad6ee3090ec06a,nyc,male,1988-01-01,True,american,False,3,False,24.0,True,,,,,,,,4.0,3.0,1.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,1,0,1,0,0,1,0
5411399308ad6ee3090ec0da,5411399308ad6ee3090ec0da,nyc,male,1986-01-01,False,other,False,2,False,26.0,False,,,,,,,,2.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,0,0,1,1,1
5411399408ad6ee3090ec0e1,5411399408ad6ee3090ec0e1,nyc,female,1976-01-01,False,other,False,3,False,36.0,True,,,,,,,,3.0,3.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,0,0,1,0
541139a908ad6ee3090ec100,541139a908ad6ee3090ec100,nyc,male,1995-01-01,False,american,True,2,False,17.0,True,,,,,,,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,1,0,0
541139cd08ad6ee3090ec133,541139cd08ad6ee3090ec133,nyc,female,1992-01-01,False,other,False,3,False,20.0,True,,,,,,,,2.0,2.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
541139ce08ad6ee3090ec13a,541139ce08ad6ee3090ec13a,nyc,female,1996-01-01,False,other,False,2,False,16.0,True,,,,,,,,3.0,4.0,3.0,3.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
541139ff08ad6ee3090ec17b,541139ff08ad6ee3090ec17b,nyc,male,1987-01-01,True,american,False,3,False,25.0,False,,,,,,,,3.0,2.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,0,0,1,1
541139ff08ad6ee3090ec182,541139ff08ad6ee3090ec182,nyc,female,1968-01-01,False,other,False,2,True,44.0,True,,,,,,,,3.0,1.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,1,0,0
54113a2208ad6ee3090ec1be,54113a2208ad6ee3090ec1be,nyc,male,1956-01-01,False,other,False,3,False,56.0,True,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,1,0,1,0,0,1,0
54113a3a08ad6ee3090ec1e3,54113a3a08ad6ee3090ec1e3,nyc,male,1957-01-01,True,other,True,5,True,55.0,True,,,,,,,,2.0,1.0,2.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
54113a5d08ad6ee3090ec220,54113a5d08ad6ee3090ec220,nyc,female,1992-01-01,True,american,True,2,False,20.0,True,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,1,1
54113a5d08ad6ee3090ec225,54113a5d08ad6ee3090ec225,nyc,female,1952-01-01,False,american,False,2,False,60.0,True,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,1,1,1,0
54113a8008ad6ee3090ec25c,54113a8008ad6ee3090ec25c,nyc,male,1980-01-01,True,american,False,3,False,32.0,False,,,,,,,,5.0,5.0,4.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
54113a8008ad6ee3090ec25e,54113a8008ad6ee3090ec25e,nyc,female,1981-01-01,True,american,True,4,False,31.0,True,,,,,,,,4.0,4.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,0,1,1,1,1
54113a8b08ad6ee3090ec277,54113a8b08ad6ee3090ec277,nyc,female,1971-01-01,False,american,False,2,False,41.0,False,,,,,,,,4.0,2.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,1,0,0,1,0
54113a9e08ad6ee3090ec297,54113a9e08ad6ee3090ec297,nyc,female,1986-01-01,False,american,False,2,False,26.0,False,,,,,,,,4.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,0,1
54113aaf08ad6ee3090ec2b3,54113aaf08ad6ee3090ec2b3,nyc,female,1978-01-01,True,american,False,3,False,34.0,True,,,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,1,1,1
54113ac408ad6ee3090ec2d5,54113ac408ad6ee3090ec2d5,nyc,female,1984-01-01,True,american,False,4,False,28.0,False,,,,,,,,4.0,3.0,3.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,1,0,1,0
54113b0508ad6ee3090ec348,54113b0508ad6ee3090ec348,nyc,female,1984-01-01,False,american,False,4,False,28.0,True,,,,,,,,5.0,5.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,0,1,1,1
54113b2408ad6ee3090ec37a,54113b2408ad6ee3090ec37a,nyc,male,1970-01-01,False,american,False,3,False,42.0,False,,,,,,,,4.0,4.0,4.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
54113b3408ad6ee3090ec39d,54113b3408ad6ee3090ec39d,nyc,female,1964-01-01,True,american,False,3,False,48.0,True,,,,,,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,0,1,0
54113b6708ad6ee3090ec3f9,54113b6708ad6ee3090ec3f9,nyc,male,2001-01-01,False,american,True,3,True,11.0,False,,,,,,,,5.0,5.0,3.0,1.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,1,0,1,1
54113b8108ad6ee3090ec425,54113b8108ad6ee3090ec425,nyc,female,1985-01-01,False,american,False,2,False,27.0,False,,,,,,,,5.0,3.0,3.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,1,1,1
54113b8b08ad6ee3090ec438,54113b8b08ad6ee3090ec438,nyc,male,1947-01-01,False,other,False,1,False,65.0,True,,,,,,,,2.0,2.0,3.0,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,0,0,0,0
54113bdb08ad6ee3090ec4b4,54113bdb08ad6ee3090ec4b4,nyc,female,1982-01-01,False,other,False,3,False,30.0,True,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,1,1,0,0
54113bdb08ad6ee3090ec4bb,54113bdb08ad6ee3090ec4bb,nyc,female,1986-01-01,True,american,False,4,False,26.0,False,,,,,,,,3.0,3.0,2.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,1,1,1,1
54113c0708ad6ee3090ec508,54113c0708ad6ee3090ec508,nyc,male,1986-01-01,False,other,False,2,False,26.0,False,,,,,,,,2.0,2.0,2.0,1.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,1,0,1
54113c1708ad6ee3090ec51f,54113c1708ad6ee3090ec51f,nyc,male,1988-01-01,False,other,True,3,False,24.0,True,,,,,,,,4.0,2.0,2.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
54113c4708ad6ee3090ec574,54113c4708ad6ee3090ec574,nyc,female,1940-01-01,True,american,False,2,False,72.0,True,,,,,,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,0,0,0
54113c6408ad6ee3090ec5a6,54113c6408ad6ee3090ec5a6,nyc,male,1982-01-01,True,american,False,3,False,30.0,False,,,,,,,,3.0,3.0,2.0,2.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,1,0,1
54113c8908ad6ee3090ec5ec,54113c8908ad6ee3090ec5ec,nyc,male,1967-01-01,False,other,False,2,False,45.0,False,,,,,,,,4.0,3.0,3.0,2.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,0,1,0
54113cab08ad6ee3090ec614,54113cab08ad6ee3090ec614,nyc,female,1987-01-01,False,american,False,1,False,25.0,True,,,,,,,,3.0,2.0,3.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,0,1,0
54113ce708ad6ee3090ec658,54113ce708ad6ee3090ec658,nyc,male,1960-01-01,False,american,False,2,False,52.0,False,,,,,,,,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,0,0,1,0
54113ce808ad6ee3090ec666,54113ce808ad6ee3090ec666,nyc,female,1986-01-01,False,american,False,3,False,26.0,False,,,,,,,,3.0,2.0,1.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,1,1,1,1
54113d1808ad6ee3090ec69c,54113d1808ad6ee3090ec69c,nyc,female,1957-01-01,True,american,False,4,False,55.0,True,,,,,,,,4.0,4.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
54113d3f08ad6ee3090ec6cc,54113d3f08ad6ee3090ec6cc,nyc,female,1988-01-01,False,american,False,1,False,24.0,True,,,,,,,,4.0,5.0,1.0,3.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0,0,1,0
54113d3f08ad6ee3090ec6d0,54113d3f08ad6ee3090ec6d0,nyc,male,1988-01-01,True,american,False,3,False,24.0,False,,,,,,,,2.0,2.0,1.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,1,1,1,1
54113d5408ad6ee3090ec6f2,54113d5408ad6ee3090ec6f2,nyc,male,1943-01-01,False,american,False,3,False,69.0,False,,,,,,,,5.0,5.0,5.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,1,0,0,0,0
570eb76c83a73509d0e03546,570eb76c83a73509d0e03546,taipei_city,female,,,taiwanese,,2,False,29.0,False,4,3,-1,,4,3,4,4.0,4.0,5.0,,5.0,4.0,5.0,,2,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,2.0,5.0,1.0,4.0,2.0,5.0,3.0,4.0,3.0,raining_blood,1,0,0,0,0,0,0,1,0,1,0
570eb79883a73509d0e0432b,570eb79883a73509d0e0432b,taipei_city,female,,,taiwanese,,3,False,8.0,False,2,4,-1,,4,4,3,5.0,3.0,1.0,,2.0,3.0,2.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,raining_blood,1,0,0,0,0,0,1,1,0,0,0
570eb74983a73509d0e0299b,570eb74983a73509d0e0299b,taipei_city,female,,,taiwanese,,3,False,60.0,False,3,3,-1,,3,2,3,5.0,5.0,1.0,,5.0,5.0,5.0,,3,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,5.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
